file_names,original_script,remarks,spoken_text,fluency
ad154373-68db-df42-da5c-ea22172d1428_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,,தோழியை மகிழ்ச்சியாக பார்க்க விரும்புகிறேன் ,3
ad154373-68db-df42-da5c-ea22172d1428_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,Audio repeated as ad154373-68db-df42-da5c-ea22172d1428_22.wav,தோழியை மகிழ்ச்சியாக பார்க்க விரும்புகிறேன் ,3
ad154373-68db-df42-da5c-ea22172d1428_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,Audio repeated as ad154373-68db-df42-da5c-ea22172d1428_22.wav,தோழியை மகிழ்ச்சியாக பார்க்க விரும்புகிறேன் ,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,ஹையில் ஒண்டு பெஹியா மவம் இருக்கின்றன இருக்கின்றடு,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,மஹாகெளையில் ஒவு கூடு இறுக்கிஹ்ரடு ,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,அந்த கூட்டில் ஒவு பவவை வளன் வாழ்ஹிரது,2
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,குளத்தில் சிலை தாமாவை இலைகள் மிதக்கின்ஹரான,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,தவளை ஒன்று தாமஹய் இலையில் மீந்து டுள்ளி குளட்த்து அமஹ்ர்ந்து,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,டவளையும் பஹாவையும் ஏ எடோ பேசுக்கின்றன,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,காவின் ஓஹத்தில் இருந்த குளட்தில்,4
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,வாட்டு நீந்தகொண்கொண்டிருந்தது ,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,வட் வாந்தை பாந்து காளை காலா கலா மு முத்து முஹுக்கன் ஆகிய முஹ முஹவும் ,1
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளட்தை சூத்ரி நின்று ,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,வாட்து பாடலை படுகிஹ்றார்கள் ,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_11.wav,என் பெயர் தமிழரசன்.,,பெயஹ் தமிழ்ளஹசன்,4
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_12.wav,எனக்கு ஏழு வயது.,,ஏலு வயடு ,4
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,ஹிரிய தேடக்க பள்ளியில் தோடக்க நிலை ஒண்டு மாணவஹ்,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,டு பள்ளி பள்ளி எனடு வீட்டுக்கு அவுகிள் இஹுப்பதால் பள்ளிக்கு நடந்தை வஹப்ஹ்ரேன்,2
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மிக பெரியது மெற்றும் அலகானடு,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_16.wav,என் தோழி பிரியா அழுகிறாள்.,,தேலி பெஹிரிய அலுழுகிஹல்,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_17.wav,அவளது பணப்பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்.,,அவளைது பண பணப்பெய் தே தேலைந்துதால் அவள் சேகமாக இருக்கிஹரால்,2
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_18.wav,நான் அவளிடம் பரிவுகொண்டு.,,அவளைடம் பெஹ்ரிவு கொண்டு ,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,,பெரியவை பள்ளி உணவுகத்தில்கு அழ அழைத்து வந்தன் ,2
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",,என் அவள் அவளுக்கு ஒன்று கிணம் சூப்பம் ஒன்று போல் பாக்கெண்டும் வாங்கக்கேடு கெடுத்தேன் ,2
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,,பெஹ்ரிய என்னை கட்டி பிடித்த பிடித்து என்று சொல் சொன்னால் ,2
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,,என் தோழியை மகழ்ச்சியாக பார்க்கி பார்க்க விஹரும்புக்ஹ்ரன் ,2
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,,களுக்கு உடவி டேவப்பட்டா உடனெய் உடவ வேய்ண்டும் என்று என் பெற்ஹோர்கள் என்னிடம் கூஹிரியிஹுக்கிஹ்ரார்கள்,3
b2b1e5dd-8275-9d01-5a87-7ac6b9500c67_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,,ஹிர்ய வாக்கு  உதவி செய்ததில் என் போஹுமடல் கொள்கிஹ்ரா,3
