file_names,original_script,remarks,spoken_text,fluency
07668268-54d7-590d-ba21-7fcf887fd7a9_18.wav,நான் அவளிடம் பரிவுகொண்டு.,Audio repeated as 07668268-54d7-590d-ba21-7fcf887fd7a9_10.wav,ஒவத்தூ பதல் வத்தூ பதல் பாடூ பாடூகி <UNC(GIBERRISH)> பாடியிருக்கள் ,1
07668268-54d7-590d-ba21-7fcf887fd7a9_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,Audio repeated as 07668268-54d7-590d-ba21-7fcf887fd7a9_10.wav,ஒவத்தூ பதல் வத்தூ பதல் பாடூ பாடூகி <UNC(GIBERRISH)> பாடியிருக்கள் ,1
07668268-54d7-590d-ba21-7fcf887fd7a9_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",Audio repeated as 07668268-54d7-590d-ba21-7fcf887fd7a9_10.wav,ஒவத்தூ பதல் வத்தூ பதல் பாடூ பாடூகி <UNC(GIBERRISH)> பாடியிருக்கள் ,1
07668268-54d7-590d-ba21-7fcf887fd7a9_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,Audio repeated as 07668268-54d7-590d-ba21-7fcf887fd7a9_10.wav,ஒவத்தூ பதல் வத்தூ பதல் பாடூ பாடூகி <UNC(GIBERRISH)> பாடியிருக்கள் ,1
07668268-54d7-590d-ba21-7fcf887fd7a9_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,Audio repeated as 07668268-54d7-590d-ba21-7fcf887fd7a9_10.wav,ஒவத்தூ பதல் வத்தூ பதல் பாடூ பாடூகி <UNC(GIBERRISH)> பாடியிருக்கள் ,1
07668268-54d7-590d-ba21-7fcf887fd7a9_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,Audio repeated as 07668268-54d7-590d-ba21-7fcf887fd7a9_10.wav,ஒவத்தூ பதல் வத்தூ பதல் பாடூ பாடூகி <UNC(GIBERRISH)> பாடியிருக்கள் ,1
07668268-54d7-590d-ba21-7fcf887fd7a9_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,Audio repeated as 07668268-54d7-590d-ba21-7fcf887fd7a9_10.wav,ஒவத்தூ பதல் வத்தூ பதல் பாடூ பாடூகி <UNC(GIBERRISH)> பாடியிருக்கள் ,1
0c07320b-0221-dde8-6071-673d488b9489_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,ஒரு பரிய மரம் இனிக்கிரதி,3
0c07320b-0221-dde8-6071-673d488b9489_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,ஒரு பரனோ வருக்கிரதி தில் ,3
0c07320b-0221-dde8-6071-673d488b9489_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,னத்தில் சில் தமனார் லிலக்கிளி மிதிக்கி கின்ரன் ஒரு,2
0c07320b-0221-dde8-6071-673d488b9489_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,கின்ரன் ஒரு இவனல் இவனல ஒரு தம்மரி இனளயின் அமிர் அமிர்து இந்தி க்கிவன் ளையும் பரனவையும்,1
0c07320b-0221-dde8-6071-673d488b9489_11.wav,என் பெயர் தமிழரசன்.,,பயற் தமிழரசின்,3
0c07320b-0221-dde8-6071-673d488b9489_12.wav,எனக்கு ஏழு வயது.,,சின் யின்கின் வயதி,3
0c07320b-0221-dde8-6071-673d488b9489_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,நான் ரியா தாதக்க பள்ள பள்ளியில் தாதாக்க மன்னவர் ,2
0c07320b-0221-dde8-6071-673d488b9489_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,எந்தி மள்ளி எந்தி அன்னிப்பதல் பள்ளிக்க நட நடந்து பள்ளி மரிம் மரிம்,2
